Time,Local Time,Day_or_Night,Latitude,Longitude,Nearest City,Cloud_Percent,Photo_File
2022-05-05 21:33:14.899932,2022-05-06 02:33:35.013576,day,50.96902969399047,75.08380684983169,Bayanauyl : Pavlodar : ,4.2217813051146384,/home/pi/msl/jbvk/photo_0345.jpg
2022-05-05 21:33:31.525849,2022-05-06 02:40:18.171206,day,51.15957623654511,76.69435565289079,Koktobe : Pavlodar : ,4.213382884017805,/home/pi/msl/jbvk/photo_0346.jpg
2022-05-05 21:33:48.156781,2022-05-06 02:47:04.591636,day,51.32589056505678,78.31847856248328,Kurchatov : Pavlodar : ,3.4513573948097758,/home/pi/msl/jbvk/photo_0347.jpg
2022-05-05 21:34:04.749041,2022-05-06 02:53:52.837863,day,51.46729759849578,79.95037009236417,Malinovoye Ozero : Altai Krai : ,2.548658352229781,/home/pi/msl/jbvk/photo_0348.jpg
2022-05-05 21:34:21.343729,2022-05-06 03:00:43.405024,day,51.583917786566595,81.59192206417593,Rubtsovsk : Altai Krai : ,0.9617504409171076,/home/pi/msl/jbvk/photo_0349.jpg
2022-05-05 21:34:37.955366,2022-05-06 03:07:36.268455,day,51.67559690440403,83.24297120211436,Charyshskoye : Altai Krai : ,0.7336808180062149,/home/pi/msl/jbvk/photo_0350.jpg
2022-05-05 21:34:54.583699,2022-05-06 03:14:30.985005,day,51.74207567145053,84.90167210757247,Belokurikha : Altai Krai : ,0.612822289409591,/home/pi/msl/jbvk/photo_0351.jpg
2022-05-05 21:35:11.195592,2022-05-06 03:21:26.266666,day,51.783087577268574,86.56279614323552,Choya : Altay : ,0.4948507180650038,/home/pi/msl/jbvk/photo_0352.jpg
2022-05-05 21:35:27.790119,2022-05-06 03:28:21.626108,day,51.79862664180014,88.22431662088262,Artybash : Altay : ,0.3672996976568405,/home/pi/msl/jbvk/photo_0353.jpg
2022-05-05 21:35:44.418557,2022-05-06 03:35:17.889318,day,51.78867195535176,89.88946150374348,Teeli : Tyva : ,0.2188838498362308,/home/pi/msl/jbvk/photo_0354.jpg
2022-05-05 21:36:01.030334,2022-05-06 03:42:13.262519,day,51.75324074889571,91.5509674385742,Sut-Khol' : Tyva : ,0.04645376669186193,/home/pi/msl/jbvk/photo_0355.jpg
2022-05-05 21:36:17.624785,2022-05-06 03:49:07.415744,day,51.69246725013504,93.2074623305524,Shagonar : Tyva : ,0.015878264886201393,/home/pi/msl/jbvk/photo_0356.jpg
2022-05-05 21:36:34.253232,2022-05-06 03:56:01.028223,day,51.60626518490503,94.8615624619447,Kaa-Khem : Tyva : ,0.06377551020408163,/home/pi/msl/jbvk/photo_0357.jpg
2022-05-05 21:36:50.881539,2022-05-06 04:02:52.840564,day,51.49490282155108,96.50816260244608,Saryg-Sep : Tyva : ,0.09408856135046612,/home/pi/msl/jbvk/photo_0358.jpg
2022-05-05 21:37:07.496515,2022-05-06 04:09:42.052244,day,51.35873676446948,98.14398220462573,Kungurtug : Tyva : ,0.12991307634164778,/home/pi/msl/jbvk/photo_0359.jpg
2022-05-05 21:37:24.121142,2022-05-06 04:16:28.907775,day,51.197821031513584,99.76994430595835,Dzoolon : Hovsgol : ,0.17203640715545476,/home/pi/msl/jbvk/photo_0360.jpg
2022-05-05 21:37:40.749498,2022-05-06 04:23:12.817140,day,51.01250749060802,101.38361517555785,Bulgan : Hovsgol : ,0.21494708994708994,/home/pi/msl/jbvk/photo_0361.jpg
2022-05-05 21:37:57.377768,2022-05-06 04:29:53.308997,day,50.80318358995108,102.98304678724422,Bayangol : Respublika Buryatiya : ,0.32386411354665323,/home/pi/msl/jbvk/photo_0362.jpg
2022-05-05 21:38:14.006713,2022-05-06 04:36:30.099206,day,50.57019719167013,104.56705205398292,Dzelter : Selenge : ,5.772339800117578,/home/pi/msl/jbvk/photo_0363.jpg
2022-05-05 21:38:30.634551,2022-05-06 04:43:02.688941,day,50.314083396706955,106.13355995818786,Naushki : Respublika Buryatiya : ,48.407055723523975,/home/pi/msl/jbvk/photo_0364.jpg
2022-05-05 21:38:47.269071,2022-05-06 04:49:31.100102,day,50.03507645612863,107.68262929707623,Kudara-Somon : Respublika Buryatiya : ,61.79243302259175,/home/pi/msl/jbvk/photo_0365.jpg
2022-05-05 21:39:03.857851,2022-05-06 04:55:53.803842,day,49.734651358574546,109.20810829520263,Krasnyy Chikoy : Transbaikal Territory : ,58.809418829260096,/home/pi/msl/jbvk/photo_0366.jpg
2022-05-05 21:39:20.453209,2022-05-06 05:02:11.841440,day,49.41239167949292,110.71411762904796,Onon : Hentiy : ,56.179663223314016,/home/pi/msl/jbvk/photo_0367.jpg
2022-05-05 21:39:37.064646,2022-05-06 05:08:25.127221,day,49.06866422586975,112.2002607294101,Uldz : Hentiy : ,79.31521373981691,/home/pi/msl/jbvk/photo_0368.jpg
2022-05-05 21:39:53.659572,2022-05-06 05:14:32.775033,day,48.704662626504785,113.6629810855329,Tsagaan-Owoo : East Aimak : ,88.05665784832452,/home/pi/msl/jbvk/photo_0369.jpg
2022-05-05 21:40:10.270986,2022-05-06 05:20:35.372386,day,48.320207670627546,115.10458916818062,Hulstay : East Aimak : ,88.08683967414126,/home/pi/msl/jbvk/photo_0370.jpg
2022-05-05 21:40:26.882646,2022-05-06 05:26:32.438555,day,47.91619887778517,116.52314961992866,Hangwula : Inner Mongolia : ,83.43188355589149,/home/pi/msl/jbvk/photo_0371.jpg
2022-05-05 21:40:43.476963,2022-05-06 05:32:23.453184,day,47.49372874597795,117.91656758711969,Sumber : East Aimak : ,83.5057634164777,/home/pi/msl/jbvk/photo_0372.jpg
2022-05-05 21:41:00.038447,2022-05-06 05:38:08.166838,day,47.05368331047978,119.28386829633125,Handgai : Inner Mongolia : ,79.5991853531536,/home/pi/msl/jbvk/photo_0373.jpg
2022-05-05 21:41:16.633190,2022-05-06 05:43:47.787482,day,46.595029181926975,120.62980954900114,Mingshuihe : Inner Mongolia : ,73.79718862853784,/home/pi/msl/jbvk/photo_0374.jpg
2022-05-05 21:41:33.214127,2022-05-06 05:49:21.309367,day,46.11962063349393,121.95039683285576,Dabagou : Inner Mongolia : ,69.55519862265893,/home/pi/msl/jbvk/photo_0375.jpg
2022-05-05 21:41:49.778982,2022-05-06 05:54:48.769664,day,45.62802226873245,123.2457945082146,Zhenlai : Jilin Sheng : ,56.43292810951541,/home/pi/msl/jbvk/photo_0376.jpg
2022-05-05 21:42:06.316595,2022-05-06 06:00:09.970652,day,45.121196906722815,124.51522523928494,Fuyu : Jilin Sheng : ,71.17714369698497,/home/pi/msl/jbvk/photo_0377.jpg
2022-05-05 21:42:22.867691,2022-05-06 06:05:25.647321,day,44.59862280567143,125.76158178997186,Dehui : Jilin Sheng : ,71.29472159234064,/home/pi/msl/jbvk/photo_0378.jpg
2022-05-05 21:42:39.395416,2022-05-06 06:10:35.236325,day,44.061862836263956,126.9826704561652,Jishu : Jilin Sheng : ,76.16764298311918,/home/pi/msl/jbvk/photo_0379.jpg
2022-05-05 21:42:55.942454,2022-05-06 06:15:39.598360,day,43.51005631865877,128.18189960967527,Dunhua : Jilin Sheng : ,85.34974174855127,/home/pi/msl/jbvk/photo_0380.jpg
2022-05-05 21:43:12.486764,2022-05-06 06:20:38.281606,day,42.944648911577765,129.35747850821946,Chaoyangchuan : Jilin Sheng : ,88.40217414126144,/home/pi/msl/jbvk/photo_0381.jpg
2022-05-05 21:43:29.008748,2022-05-06 06:25:31.130200,day,42.36664464399752,130.50883938363708,Ungsang-nodongjagu : Rason : ,88.5642374233644,/home/pi/msl/jbvk/photo_0382.jpg
2022-05-05 21:43:45.521470,2022-05-06 06:30:18.458149,day,41.776161234784496,131.637236163493,Zarubino : Primorskiy : ,77.07073570168808,/home/pi/msl/jbvk/photo_0383.jpg
2022-05-05 21:44:02.008652,2022-05-06 06:35:00.054618,day,41.174395324162575,132.74185819034764,Vrangel' : Primorskiy : ,46.76057151255564,/home/pi/msl/jbvk/photo_0384.jpg
2022-05-05 21:44:18.556040,2022-05-06 06:39:37.502865,day,40.558582890758636,133.82894510612778,Vrangel' : Primorskiy : ,26.612234399932813,/home/pi/msl/jbvk/photo_0385.jpg
2022-05-05 21:44:35.114528,2022-05-06 06:44:10.088567,day,39.93085396608538,134.89572516235822,Preobrazheniye : Primorskiy : ,56.522555009658184,/home/pi/msl/jbvk/photo_0386.jpg
2022-05-05 21:44:51.692399,2022-05-06 06:48:37.952022,day,39.291554967185256,135.94274842820562,Nanao : Ishikawa : ,89.40880364491476,/home/pi/msl/jbvk/photo_0387.jpg
2022-05-05 21:45:08.253689,2022-05-06 06:53:00.739302,day,38.64223005535823,136.96869005511584,Ryotsu-minato : Niigata : ,89.41247795414462,/home/pi/msl/jbvk/photo_0388.jpg
2022-05-05 21:45:24.831136,2022-05-06 06:57:18.994250,day,37.98227901107716,137.9756796419886,Ryotsu-minato : Niigata : ,89.41352775678172,/home/pi/msl/jbvk/photo_0389.jpg
2022-05-05 21:45:41.376005,2022-05-06 07:01:32.191314,day,37.313786524027286,138.96173045362102,Ojiya : Niigata : ,41.23847841605778,/home/pi/msl/jbvk/photo_0390.jpg
2022-05-05 21:45:57.920229,2022-05-06 07:05:40.872955,day,36.636127262597654,139.92896969337653,Ujiie : Tochigi : ,64.32914986982448,/home/pi/msl/jbvk/photo_0391.jpg
2022-05-05 21:46:14.486438,2022-05-06 07:09:45.523221,day,35.94867155807082,140.87931992732248,Hasaki : Chiba : ,82.8876921138826,/home/pi/msl/jbvk/photo_0392.jpg
2022-05-05 21:46:31.008990,2022-05-06 07:13:45.360967,day,35.2543669502914,141.8097999025818,Hasaki : Chiba : ,74.01056101452927,/home/pi/msl/jbvk/photo_0393.jpg
2022-05-05 21:46:47.549179,2022-05-06 07:17:41.326532,day,34.55128431977541,142.72407230398866,Hasaki : Chiba : ,72.25240404803897,/home/pi/msl/jbvk/photo_0394.jpg
2022-05-05 21:47:04.106721,2022-05-06 07:21:33.594041,day,33.83955389862625,143.6228638339695,Hasaki : Chiba : ,60.28281683043588,/home/pi/msl/jbvk/photo_0395.jpg
2022-05-05 21:47:20.647380,2022-05-06 07:25:21.821854,day,33.1209324769896,144.50489364203395,Hasaki : Chiba : ,53.68205152431343,/home/pi/msl/jbvk/photo_0396.jpg
2022-05-05 21:47:37.203220,2022-05-06 07:29:06.500018,day,32.39461961430768,145.372069989726,Hasaki : Chiba : ,58.19370958259847,/home/pi/msl/jbvk/photo_0397.jpg
2022-05-05 21:47:53.734795,2022-05-06 07:32:47.296942,day,31.66239769670783,146.2231756129618,Hasaki : Chiba : ,79.26784139581758,/home/pi/msl/jbvk/photo_0398.jpg
2022-05-05 21:48:10.266413,2022-05-06 07:36:24.643450,day,30.923586882187198,147.05990432167204,Hasaki : Chiba : ,88.9841584782061,/home/pi/msl/jbvk/photo_0399.jpg
2022-05-05 21:48:26.830545,2022-05-06 07:39:59.079857,day,30.17699652905461,147.88437213127432,Hasaki : Chiba : ,89.08913874191651,/home/pi/msl/jbvk/photo_0400.jpg
2022-05-05 21:48:43.391522,2022-05-06 07:43:30.253193,day,29.424503872745163,148.6952569639227,Hasaki : Chiba : ,86.30138783908625,/home/pi/msl/jbvk/photo_0401.jpg
2022-05-05 21:48:59.942387,2022-05-06 07:46:58.224611,day,28.66658824070131,149.49284260033616,Hasaki : Chiba : ,85.55799634668682,/home/pi/msl/jbvk/photo_0402.jpg
2022-05-05 21:49:16.471721,2022-05-06 07:50:22.905241,day,27.90432585521734,150.27680633295483,Hasaki : Chiba : ,80.38981796422273,/home/pi/msl/jbvk/photo_0403.jpg
2022-05-05 21:49:33.013022,2022-05-06 07:53:44.892837,day,27.136157559966577,151.04949923108984,Saipan : Saipan : ,81.85612979759806,/home/pi/msl/jbvk/photo_0404.jpg
2022-05-05 21:49:49.544397,2022-05-06 07:57:04.012846,day,26.363409830337854,151.81028520445048,Saipan : Saipan : ,76.54990236835475,/home/pi/msl/jbvk/photo_0405.jpg
2022-05-05 21:50:06.089004,2022-05-06 08:00:20.649884,day,25.58524163566319,152.560670333925,Saipan : Saipan : ,54.301303854875286,/home/pi/msl/jbvk/photo_0406.jpg
2022-05-05 21:50:22.669676,2022-05-06 08:03:35.152239,day,24.800866332379773,153.30201067979587,Saipan : Saipan : ,45.01684933232552,/home/pi/msl/jbvk/photo_0407.jpg
2022-05-05 21:50:39.223515,2022-05-06 08:06:46.922228,day,24.01330984167655,154.032077971526,Saipan : Saipan : ,43.189405391786345,/home/pi/msl/jbvk/photo_0408.jpg
2022-05-05 21:50:55.771266,2022-05-06 08:09:56.331532,day,23.221705930012625,154.75233443968924,Saipan : Saipan : ,31.333328084320147,/home/pi/msl/jbvk/photo_0409.jpg
2022-05-05 21:51:12.328930,2022-05-06 08:13:03.557125,day,22.42598087613032,155.46345081402532,Saipan : Saipan : ,20.721004451163182,/home/pi/msl/jbvk/photo_0410.jpg
2022-05-05 21:51:28.873581,2022-05-06 08:16:08.558642,day,21.626878367527368,156.16535442122014,Enewetak : Enewetak Atoll : ,24.919952548920804,/home/pi/msl/jbvk/photo_0411.jpg
2022-05-05 21:51:45.384512,2022-05-06 08:19:11.145165,day,20.82590551780636,156.8573360560987,Enewetak : Enewetak Atoll : ,24.93464978584026,/home/pi/msl/jbvk/photo_0412.jpg
2022-05-05 21:52:01.927907,2022-05-06 08:22:12.133104,day,20.020088743550392,157.54252165400197,Enewetak : Enewetak Atoll : ,32.07028953556731,/home/pi/msl/jbvk/photo_0413.jpg
2022-05-05 21:52:18.475943,2022-05-06 08:25:11.365587,day,19.2106474924052,158.22037351809072,Enewetak : Enewetak Atoll : ,37.21917779457462,/home/pi/msl/jbvk/photo_0414.jpg
2022-05-05 21:52:35.039989,2022-05-06 08:28:09.024093,day,18.397333046327468,158.8916004343004,Enewetak : Enewetak Atoll : ,32.80449525489208,/home/pi/msl/jbvk/photo_0415.jpg
2022-05-05 21:52:51.578035,2022-05-06 08:31:04.711377,day,17.58256908067813,159.55472226004088,Enewetak : Enewetak Atoll : ,39.46444318468128,/home/pi/msl/jbvk/photo_0416.jpg
2022-05-05 21:53:08.129488,2022-05-06 08:33:59.004343,day,16.76422590962508,160.21197856236287,Enewetak : Enewetak Atoll : ,40.07044175694969,/home/pi/msl/jbvk/photo_0417.jpg
2022-05-05 21:53:24.676891,2022-05-06 08:36:51.729630,day,15.943705149872788,160.86271974551826,Enewetak : Enewetak Atoll : ,40.38892563198119,/home/pi/msl/jbvk/photo_0418.jpg
2022-05-05 21:53:41.218731,2022-05-06 08:39:43.012881,day,15.120944331907682,161.50747562354056,Enewetak : Enewetak Atoll : ,42.080420131015366,/home/pi/msl/jbvk/photo_0419.jpg
2022-05-05 21:53:57.739088,2022-05-06 08:42:32.749573,day,14.297023916954032,162.14587701879418,Enewetak : Enewetak Atoll : ,51.93491748551272,/home/pi/msl/jbvk/photo_0420.jpg
2022-05-05 21:54:14.270614,2022-05-06 08:45:21.378734,day,13.47034654175147,162.77961716695563,Enewetak : Enewetak Atoll : ,71.47659989921895,/home/pi/msl/jbvk/photo_0421.jpg
2022-05-05 21:54:30.812174,2022-05-06 08:48:08.914305,day,12.641389401054608,163.4087588794368,Enewetak : Enewetak Atoll : ,83.84327496430672,/home/pi/msl/jbvk/photo_0422.jpg
2022-05-05 21:54:47.349709,2022-05-06 08:50:55.343722,day,11.810709966897848,164.033308385524,Enewetak : Enewetak Atoll : ,87.23269400352734,/home/pi/msl/jbvk/photo_0423.jpg
2022-05-05 21:55:03.867354,2022-05-06 08:53:40.569986,day,10.979335304913013,164.65292763495086,Wotho : Wotho Atoll : ,88.2891891324431,/home/pi/msl/jbvk/photo_0424.jpg
2022-05-05 21:55:20.403406,2022-05-06 08:56:25.068212,day,10.145380198670857,165.2694366928009,Wotho : Wotho Atoll : ,88.8230137734106,/home/pi/msl/jbvk/photo_0425.jpg
2022-05-05 21:55:36.923108,2022-05-06 08:59:08.520133,day,9.310993513588583,165.88165427198163,Ujae : Ujae Atoll : ,88.99505018056605,/home/pi/msl/jbvk/photo_0426.jpg
2022-05-05 21:55:53.460643,2022-05-06 09:01:51.376882,day,8.474355427315036,166.49131766106373,Lae : Lae Atoll : ,89.02011421852691,/home/pi/msl/jbvk/photo_0427.jpg
2022-05-05 21:56:10.018502,2022-05-06 09:04:33.725537,day,7.63550629975608,167.09877931129128,Lib : Lib Island : ,87.48871462165113,/home/pi/msl/jbvk/photo_0428.jpg
2022-05-05 21:56:26.520550,2022-05-06 09:07:14.891720,day,6.798443161023881,167.70154654155513,Loen : Namu Atoll : ,72.65290375409423,/home/pi/msl/jbvk/photo_0429.jpg
2022-05-05 21:56:43.048071,2022-05-06 09:09:55.743462,day,5.959161321625387,168.30289746399922,Namdrik : Namdrik Atoll : ,65.86094314268918,/home/pi/msl/jbvk/photo_0430.jpg
2022-05-05 21:56:59.580540,2022-05-06 09:12:36.147556,day,5.118836226846411,168.90236256851384,Kili : Kili Island : ,54.797073150247755,/home/pi/msl/jbvk/photo_0431.jpg
2022-05-05 21:57:16.124105,2022-05-06 09:15:16.250846,day,4.277170178551568,169.50052808817424,Ebon : Ebon Atoll : ,52.244215587469554,/home/pi/msl/jbvk/photo_0432.jpg
2022-05-05 21:57:32.671642,2022-05-06 09:17:56.003135,day,3.4349398598892984,170.0972145551434,Ebon : Ebon Atoll : ,52.6098093558411,/home/pi/msl/jbvk/photo_0433.jpg
2022-05-05 21:57:49.214743,2022-05-06 09:20:35.427269,day,2.5924881545738474,170.69255219220693,Makin Village : Gilbert Islands : Makin,43.02931048962795,/home/pi/msl/jbvk/photo_0434.jpg
2022-05-05 21:58:05.769365,2022-05-06 09:23:14.769460,day,1.748980148263836,171.28750039395584,Betio Village : Gilbert Islands : Tarawa,45.722841605778115,/home/pi/msl/jbvk/photo_0435.jpg
2022-05-05 21:58:22.334250,2022-05-06 09:25:54.033304,day,0.9049080760679894,171.88207938962,Betio Village : Gilbert Islands : Tarawa,39.66443058704964,/home/pi/msl/jbvk/photo_0436.jpg
2022-05-05 21:58:38.901313,2022-05-06 09:28:33.250500,day,0.06055918874901421,172.47645494536573,Tarawa : Gilbert Islands : Tarawa,32.602408247249514,/home/pi/msl/jbvk/photo_0437.jpg
2022-05-05 21:58:55.482750,2022-05-06 09:31:12.607289,day,-0.7845735243227515,173.07135224386255,Tarawa : Gilbert Islands : Tarawa,28.74858276643991,/home/pi/msl/jbvk/photo_0438.jpg
2022-05-05 21:59:12.031211,2022-05-06 09:33:51.681725,day,-1.62775023789684,173.66521047383918,Teaoraereke Village : Gilbert Islands : Tarawa,37.375860838162424,/home/pi/msl/jbvk/photo_0439.jpg
2022-05-05 21:59:28.630954,2022-05-06 09:36:31.378483,day,-2.4732989168474306,174.26144803682857,Temaiku Village : Gilbert Islands : Tarawa,35.167469765684054,/home/pi/msl/jbvk/photo_0440.jpg
2022-05-05 21:59:45.187215,2022-05-06 09:39:10.862364,day,-3.316319463094157,174.85697978660735,Toga Village : Nanumanga : ,29.980132485092803,/home/pi/msl/jbvk/photo_0441.jpg
2022-05-05 22:00:01.744568,2022-05-06 09:41:50.541938,day,-4.158441647283555,175.45332237394038,Toga Village : Nanumanga : ,33.35918472327202,/home/pi/msl/jbvk/photo_0442.jpg
2022-05-05 22:00:18.282847,2022-05-06 09:44:30.469339,day,-4.999569299307795,176.05077705118097,Toga Village : Nanumanga : ,40.8096340388007,/home/pi/msl/jbvk/photo_0443.jpg
2022-05-05 22:00:34.808237,2022-05-06 09:47:10.627157,day,-5.839045019200052,176.64924549948503,Toga Village : Nanumanga : ,47.7797986478542,/home/pi/msl/jbvk/photo_0444.jpg
2022-05-05 22:00:51.337389,2022-05-06 09:49:51.287391,day,-6.67783859141233,177.24979167494448,Kulia Village : Niutao : ,45.83740131855211,/home/pi/msl/jbvk/photo_0445.jpg
2022-05-05 22:01:07.858401,2022-05-06 09:52:32.419052,day,-7.515311265468809,177.85233604459268,Savave Village : Nukufetau : ,41.51706979087931,/home/pi/msl/jbvk/photo_0446.jpg
2022-05-05 22:01:24.386979,2022-05-06 09:55:14.216764,day,-8.351967775562679,178.45762410415674,Savave Village : Nukufetau : ,37.9482657260435,/home/pi/msl/jbvk/photo_0447.jpg
2022-05-05 22:01:40.939233,2022-05-06 09:57:56.908559,day,-9.188480841827348,179.06653885692427,Funafuti : Funafuti : ,36.024502393550016,/home/pi/msl/jbvk/photo_0448.jpg
2022-05-05 22:01:57.464577,2022-05-06 10:00:40.104872,day,-10.022372568590704,179.6776678957856,Funafuti : Funafuti : ,31.958223104056437,/home/pi/msl/jbvk/photo_0449.jpg
2022-05-05 22:02:13.984998,2022-05-05 10:03:24.075528,day,-10.854524997276055,-179.70795612553542,Sigave : Circonscription de Sigave : ,19.594959897539262,/home/pi/msl/jbvk/photo_0450.jpg
2022-05-05 22:02:30.529572,2022-05-05 10:06:09.197833,day,-11.686344180941418,-179.0888822478055,Sigave : Circonscription de Sigave : ,18.270633870832285,/home/pi/msl/jbvk/photo_0451.jpg
2022-05-05 22:02:47.084844,2022-05-05 10:08:55.371731,day,-12.516771979334488,-178.46547130462363,Sigave : Circonscription de Sigave : ,12.665868816662467,/home/pi/msl/jbvk/photo_0452.jpg
2022-05-05 22:03:03.626680,2022-05-05 10:11:42.477538,day,-13.34472272281862,-177.83812142344846,Sigave : Circonscription de Sigave : ,14.786732594272276,/home/pi/msl/jbvk/photo_0453.jpg
2022-05-05 22:03:20.202500,2022-05-05 10:14:31.055135,day,-14.172323821141132,-177.20478068923032,Alo : Circonscription d'Alo : ,12.944066515495088,/home/pi/msl/jbvk/photo_0454.jpg
2022-05-05 22:03:36.740549,2022-05-05 10:17:20.476489,day,-14.995978434772276,-176.5677669186105,Alo : Circonscription d'Alo : ,12.799324976904343,/home/pi/msl/jbvk/photo_0455.jpg
2022-05-05 22:03:53.284455,2022-05-05 10:20:11.204672,day,-15.817398228245082,-175.92533243044036,Hihifo : Niuas : ,16.03888468967834,/home/pi/msl/jbvk/photo_0456.jpg
2022-05-05 22:04:09.795369,2022-05-05 10:23:02.975147,day,-16.634826703958648,-175.27841758985306,Hihifo : Niuas : ,32.640594818174186,/home/pi/msl/jbvk/photo_0457.jpg
2022-05-05 22:04:26.339382,2022-05-05 10:25:56.541481,day,-17.451295136989557,-174.62415792132865,Neiafu : Vava`u : ,33.54381876207273,/home/pi/msl/jbvk/photo_0458.jpg
2022-05-05 22:04:42.884220,2022-05-05 10:28:51.664122,day,-18.265099662165017,-173.96341707637953,Neiafu : Vava`u : ,18.19701646090535,/home/pi/msl/jbvk/photo_0459.jpg
2022-05-05 22:04:59.429645,2022-05-05 10:31:48.385115,day,-19.075857032139705,-173.29601887649522,Neiafu : Vava`u : ,7.075932224741749,/home/pi/msl/jbvk/photo_0460.jpg
2022-05-05 22:05:15.989149,2022-05-05 10:34:46.982730,day,-19.88428561539036,-172.62086008083566,Pangai : Ha`apai : ,9.088535105400185,/home/pi/msl/jbvk/photo_0461.jpg
2022-05-05 22:05:32.557043,2022-05-05 10:37:47.475600,day,-20.689864534476254,-171.93783934706642,Pangai : Ha`apai : ,9.647948685647098,/home/pi/msl/jbvk/photo_0462.jpg
2022-05-05 22:05:49.094703,2022-05-05 10:40:49.527184,day,-21.490531344734265,-171.24819799554777,Alofi :  : ,17.314394893759975,/home/pi/msl/jbvk/photo_0463.jpg
2022-05-05 22:06:05.663944,2022-05-05 10:43:53.916707,day,-22.28912366389234,-170.548946819353,Alofi :  : ,37.59513836398757,/home/pi/msl/jbvk/photo_0464.jpg
2022-05-05 22:06:22.216643,2022-05-05 10:47:00.184030,day,-23.083026972690732,-169.8418025546736,Alofi :  : ,43.182581674645164,/home/pi/msl/jbvk/photo_0465.jpg
2022-05-05 22:06:38.766899,2022-05-05 10:50:08.637429,day,-23.872993306840403,-169.12553946019196,Alofi :  : ,43.28454375577392,/home/pi/msl/jbvk/photo_0466.jpg
2022-05-05 22:06:55.307617,2022-05-05 10:53:19.260259,day,-24.658337081580793,-168.40019732514153,Alofi :  : ,51.35017741664567,/home/pi/msl/jbvk/photo_0467.jpg
2022-05-05 22:07:11.867013,2022-05-05 10:56:32.437490,day,-25.439999945289646,-167.66428967740356,Alofi :  : ,67.85714285714286,/home/pi/msl/jbvk/photo_0468.jpg
2022-05-05 22:07:28.395464,2022-05-05 10:59:47.753340,day,-26.21571409502759,-166.91934218478656,Alofi :  : ,82.74045729402873,/home/pi/msl/jbvk/photo_0469.jpg
2022-05-05 22:07:44.930687,2022-05-05 11:03:05.732136,day,-26.986948203600043,-166.1633272948261,Avarua :  : ,88.52053938859494,/home/pi/msl/jbvk/photo_0470.jpg
2022-05-05 22:08:01.491890,2022-05-05 11:06:26.719928,day,-27.7543620659143,-165.39488317438065,Avarua :  : ,88.27790375409423,/home/pi/msl/jbvk/photo_0471.jpg
2022-05-05 22:08:18.030085,2022-05-05 11:09:50.231356,day,-28.515446808193374,-164.6158280357072,Avarua :  : ,88.11308474006887,/home/pi/msl/jbvk/photo_0472.jpg
2022-05-05 22:08:34.559833,2022-05-05 11:13:16.573079,day,-29.270741475645483,-163.8249448092067,Avarua :  : ,87.93947362895776,/home/pi/msl/jbvk/photo_0473.jpg
2022-05-05 22:08:51.099779,2022-05-05 11:16:46.051334,day,-30.020685873376856,-163.02103518918426,Avarua :  : ,84.34875493407239,/home/pi/msl/jbvk/photo_0474.jpg
2022-05-05 22:09:07.635801,2022-05-05 11:20:18.600245,day,-30.764367207593537,-162.20431481542877,Avarua :  : ,76.56683043587806,/home/pi/msl/jbvk/photo_0475.jpg
2022-05-05 22:09:24.142294,2022-05-05 11:23:54.039419,day,-31.500542416207214,-161.37542864439195,Avarua :  : ,56.36364113546653,/home/pi/msl/jbvk/photo_0476.jpg
2022-05-05 22:09:40.660580,2022-05-05 11:27:32.989611,day,-32.230668766443586,-160.53196237191958,Avarua :  : ,44.80452674897119,/home/pi/msl/jbvk/photo_0477.jpg
2022-05-05 22:09:57.183125,2022-05-05 11:31:15.553619,day,-32.95438906534545,-159.67345627401198,Avarua :  : ,48.40285651297556,/home/pi/msl/jbvk/photo_0478.jpg
2022-05-05 22:10:13.727648,2022-05-05 11:35:01.996760,day,-33.67179710099331,-158.79887869944275,Avarua :  : ,48.71176093894348,/home/pi/msl/jbvk/photo_0479.jpg
2022-05-05 22:10:30.270818,2022-05-05 11:38:52.126018,day,-34.381557121679904,-157.90893666705227,Avarua :  : ,52.588419627110106,/home/pi/msl/jbvk/photo_0480.jpg
2022-05-05 22:10:46.792308,2022-05-05 11:42:45.890085,day,-35.08287141999186,-157.0037592643538,Moerai : Iles Australes : ,60.4519662803393,/home/pi/msl/jbvk/photo_0481.jpg
2022-05-05 22:11:03.302664,2022-05-05 11:46:43.460793,day,-35.775580873293606,-156.08267446328088,Moerai : Iles Australes : ,76.21370307382212,/home/pi/msl/jbvk/photo_0482.jpg
2022-05-05 22:11:19.813876,2022-05-05 11:50:45.168151,day,-36.459968478504145,-155.14435718577357,Moerai : Iles Australes : ,84.15257306626354,/home/pi/msl/jbvk/photo_0483.jpg
2022-05-05 22:11:36.341316,2022-05-05 11:54:51.351566,day,-37.136249749450094,-154.18745728991323,Moerai : Iles Australes : ,83.82136033425716,/home/pi/msl/jbvk/photo_0484.jpg
2022-05-05 22:11:52.869001,2022-05-05 11:59:01.890546,day,-37.80335285506932,-153.21241022724712,Moerai : Iles Australes : ,84.66015264130344,/home/pi/msl/jbvk/photo_0485.jpg
2022-05-05 22:12:09.379842,2022-05-05 12:03:16.679028,day,-38.46032423266281,-152.21958672672844,Moerai : Iles Australes : ,87.76048227933148,/home/pi/msl/jbvk/photo_0486.jpg
